truck	4	4995
car	2	4175
car	2	4345
car	2	4593
car	2	4943
truck	4	4578
car	2	4200
car	2	4016
car	2	4176
truck	4	4544
truck	4	4353
car	2	4860
truck	4	4636
van	2	4779
truck	4	4909
car	2	4164
car	2	4478
car	2	4452
car	2	4106
car	2	4792
van	2	4427
car	2	4550
car	2	4854
truck	4	4374
car	2	4508
car	2	4640
truck	4	4773
van	2	4008
van	2	4519
car	2	4776
car	2	4789
car	2	4837
car	2	4589
car	2	4165
truck	4	4736
truck	4	4675
van	2	4173
car	2	4407
car	2	4735
van	2	4087
truck	4	4548
car	2	4915
van	2	4636
van	2	4388
car	2	4045
truck	4	4271
truck	4	4780
car	2	4943
car	2	4281
car	2	4063
truck	4	4831
car	2	4493
car	2	4563
truck	4	4588
car	2	4950
truck	4	4005
van	2	4473
car	2	4102
car	2	4484
car	2	4267
van	2	4425
truck	4	4041
car	2	4221
car	2	4764
car	2	4004
car	2	4987
car	2	4050
truck	4	4937
car	2	4653
car	2	4440
truck	4	4466
car	2	4163
car	2	4119
truck	4	4843
car	2	4004
truck	4	4176
truck	4	4165
van	2	4096
car	2	4330
car	2	4782
truck	4	4587
van	2	4068
van	2	4241
car	2	4986
truck	4	4808
car	2	4292
car	2	4623
truck	4	4058
truck	4	4153
car	2	4519
car	2	4278
car	2	4987
car	2	4147
truck	4	4047
car	2	4389
truck	4	4368
truck	4	4963
car	2	5008
car	2	4192
truck	4	4203
car	2	4783
car	2	4008
car	2	4320
van	2	4751
truck	4	4390
car	2	4912
van	2	4545
car	2	4435
truck	4	4589
van	2	4901
truck	4	4812
car	2	4225
car	2	4640
truck	4	4357
car	2	4099
car	2	4854
truck	4	4835
truck	4	4181
car	2	4584
car	2	4952
car	2	4948
truck	4	4937
truck	4	4328
truck	4	4497
car	2	4978
truck	4	4504
car	2	4287
car	2	4244
truck	4	4198
car	2	4478
car	2	4830
car	2	4685
car	2	4514
car	2	4938
truck	4	4468
car	2	4678
truck	4	4052
car	2	4567
car	2	4961
car	2	4204
car	2	4943
truck	4	4614
truck	4	4399
car	2	4652
car	2	4524
car	2	4024
truck	4	4617
truck	4	4806
truck	4	4909
car	2	4302
car	2	4533
car	2	4139
car	2	4734
car	2	4204
car	2	4849
truck	4	4863
car	2	4724
car	2	4000
car	2	4160
car	2	4734
truck	4	4547
car	2	4236
car	2	4040
car	2	4168
car	2	4149
truck	4	4821
car	2	4869
car	2	4159
truck	4	4695
car	2	4581
truck	4	4268
truck	4	4011
car	2	4770
van	2	4460
truck	4	4312
car	2	4824
car	2	4225
truck	4	4951
car	2	4647
car	2	4284
car	2	4420
van	2	4964
truck	4	4365
car	2	4980
car	2	4392
car	2	4449
car	2	4290
car	2	4551
car	2	4986
car	2	4343
car	2	4953
car	2	4703
van	2	4639
car	2	4045
truck	4	4426
car	2	4166
car	2	4585
truck	4	4301
car	2	4321
car	2	4914
truck	4	4042
truck	4	4699
car	2	4493
van	2	4971
car	2	4469
truck	4	4290
car	2	4647
truck	4	4612
car	2	4773
car	2	4743
car	2	4011
truck	4	4245
truck	4	4458
car	2	4282
van	2	4851
car	2	4832
truck	4	4938
truck	4	4058
car	2	4974
car	2	4553
car	2	4866
car	2	4552
car	2	4537
car	2	4854
car	2	4398
car	2	4843
truck	4	4739
car	2	4442
truck	4	4686
car	2	4755
car	2	4849
car	2	4537
truck	4	4009
van	2	4297
car	2	4007
car	2	4977
truck	4	4571
car	2	4771
van	2	4148
truck	4	4240
car	2	4957
truck	4	4066
truck	4	4458
car	2	4353
van	2	4645
car	2	4422
car	2	4529
truck	4	4236
truck	4	4853
truck	4	4551
car	2	4574
car	2	4681
truck	4	4412
truck	4	4153
car	2	4659
van	2	4078
truck	4	4123
car	2	4066
car	2	4840
car	2	4206
truck	4	4099
car	2	4945
truck	4	4975
car	2	4339
car	2	4841
van	2	4143
truck	4	4009
van	2	4744
van	2	4697
truck	4	4429
car	2	4792
truck	4	4280
van	2	4384
truck	4	4173
car	2	4656
car	2	4343
car	2	4225
car	2	4142
car	2	4215
car	2	4266
car	2	4923
truck	4	4480
van	2	4107
car	2	4581
van	2	4831
car	2	4605
car	2	4045
car	2	4352
car	2	4965
car	2	4843
car	2	4045
car	2	4545
car	2	4785
car	2	4968
car	2	4089
car	2	4538
truck	4	4737
car	2	4776
truck	4	4799
van	2	4989
truck	4	4407
car	2	4714
van	2	4875
car	2	4820
car	2	4194
car	2	4837
van	2	4684
truck	4	4549
car	2	4008
car	2	4035
van	2	4892
car	2	4637
car	2	4194
car	2	4099
car	2	4426
truck	4	4392
car	2	4004
truck	4	4515
truck	4	4757
car	2	4813
car	2	4282
truck	4	4548
van	2	4597
truck	4	4418
truck	4	4244
car	2	4235
car	2	4283
truck	4	4944
car	2	4947
car	2	4034
car	2	4367
car	2	4741
car	2	4888
truck	4	4094
truck	4	4939
car	2	4416
van	2	4580
car	2	4835
car	2	4357
car	2	4514
car	2	4716
car	2	4870
truck	4	4975
car	2	4249
truck	4	4955
van	2	4213
truck	4	4854
car	2	4561
car	2	4829
truck	4	4702
car	2	4884
car	2	4931
car	2	4229
car	2	4769
truck	4	4084
car	2	4750
car	2	4634
car	2	4848
car	2	4473
car	2	4235
car	2	4894
car	2	4191
car	2	4439
car	2	4941
car	2	4674
truck	4	4718
truck	4	4481
truck	4	5003
car	2	4467
car	2	4735
truck	4	4061
car	2	4618
car	2	4144
truck	4	4132
car	2	4561
car	2	4150
truck	4	4348
truck	4	4860
truck	4	4158
car	2	4320
van	2	4510
van	2	4286
truck	4	4150
van	2	4055
car	2	4657
car	2	4932
truck	4	4968
car	2	4075
truck	4	4293
car	2	4626
car	2	4092
car	2	4446
car	2	4841
car	2	4284
truck	4	4164
car	2	4583
car	2	4492
car	2	4378
van	2	4088
car	2	4811
car	2	4206
car	2	4601
car	2	4215
car	2	4257
car	2	4227
van	2	4604
car	2	4563
car	2	4866
truck	4	4337
car	2	4052
car	2	4124
van	2	4658
car	2	4142
car	2	4070
car	2	4790
car	2	4610
car	2	4724
car	2	4783
car	2	4502
car	2	4533
truck	4	4328
truck	4	4889
car	2	4745
car	2	4383
car	2	4815
truck	4	4511
car	2	4685
truck	4	4754
car	2	4405
car	2	4683
car	2	4633
van	2	4026
truck	4	4152
car	2	4816
car	2	4730
car	2	4612
car	2	4156
truck	4	4597
car	2	4652
car	2	4581
truck	4	4228
car	2	4286
car	2	4129
car	2	4380
van	2	4756
truck	4	4233
truck	4	4854
car	2	4259
van	2	4587
truck	4	4906
car	2	4657
van	2	4907
truck	4	4259
van	2	4398
car	2	4356
car	2	4942
car	2	4927
car	2	4058
car	2	4728
truck	4	4557
truck	4	4130
car	2	4995
car	2	4104
car	2	4348
car	2	4599
car	2	4975
car	2	4263
car	2	4985
van	2	4502
car	2	4061
car	2	4186
car	2	4072
car	2	4309
car	2	4025
truck	4	4304
truck	4	4842
car	2	4439
car	2	4051
car	2	4961
truck	4	4242
car	2	4394
car	2	4049
van	2	4279
car	2	4497
truck	4	4027
car	2	4835
car	2	4718
truck	4	4177
car	2	4777
car	2	4189
truck	4	4976
car	2	4893
car	2	4992
car	2	4873
car	2	4453
car	2	4769
car	2	4408
car	2	4548
truck	4	4189
car	2	4418
car	2	4414
truck	4	4673
car	2	4949
car	2	4716
car	2	4548
car	2	4586
car	2	4131
car	2	4284
car	2	4167
car	2	4135
car	2	4639
car	2	4098
car	2	4765
truck	4	4389
car	2	4293
car	2	4981
truck	4	4235
car	2	4126
truck	4	4955
van	2	4800
van	2	4324
van	2	5004
car	2	4373
car	2	4357
car	2	4539
car	2	4967
car	2	4342
car	2	4241
car	2	4470
truck	4	4251
truck	4	4389
truck	4	4995
truck	4	4864
car	2	4593
car	2	4932
car	2	4452
truck	4	4517
car	2	4819
van	2	4473
van	2	4023
car	2	4323
truck	4	4176
car	2	4357
car	2	4021
truck	4	4567
car	2	4141
car	2	4121
van	2	4832
car	2	4376
car	2	4466
car	2	4829
car	2	4951
car	2	4102
car	2	4246
truck	4	4801
car	2	4615
truck	4	4748
truck	4	4843
car	2	4165
truck	4	4023
van	2	4411
car	2	4078
car	2	4966
car	2	4352
car	2	4514
car	2	4457
truck	4	4491
car	2	4230
truck	4	4712
van	2	4356
car	2	4083
truck	4	4129
car	2	4545
truck	4	5002
car	2	4426
truck	4	4000
car	2	4350
car	2	4747
car	2	4470
car	2	4957
truck	4	4789
car	2	4637
car	2	4668
car	2	4583
truck	4	4697
truck	4	4453
truck	4	4816
truck	4	4373
car	2	4648
car	2	4841
car	2	4734
truck	4	4166
car	2	4772
car	2	4757
car	2	4987
car	2	4672
truck	4	4836
car	2	4414
van	2	4430
van	2	4114
car	2	5007
car	2	4932
car	2	4082
truck	4	4120
truck	4	4198
van	2	4891
car	2	4852
truck	4	4600
car	2	4250
car	2	4910
car	2	4769
truck	4	4626
car	2	4102
car	2	4478
car	2	4074
car	2	4376
car	2	4479
truck	4	4832
car	2	4553
truck	4	4550
car	2	4564
van	2	4580
car	2	4333
truck	4	4285
car	2	4497
car	2	4329
van	2	4658
truck	4	4898
truck	4	4139
car	2	4081
truck	4	4194
car	2	4084
car	2	4281
car	2	4285
car	2	4154
truck	4	4928
car	2	4066
car	2	4758
car	2	4679
van	2	4584
van	2	4372
van	2	4801
car	2	4695
car	2	4752
car	2	4826
car	2	4786
car	2	4219
car	2	4487
van	2	4586
car	2	4516
truck	4	4869
car	2	4711
car	2	4170
car	2	4141
car	2	4627
truck	4	4782
car	2	4453
car	2	4156
car	2	4462
car	2	4069
van	2	4113
van	2	4100
truck	4	4280
car	2	4600
truck	4	4154
car	2	4428
car	2	4613
car	2	4179
car	2	4983
car	2	4697
truck	4	4483
car	2	4486
van	2	4990
car	2	4871
car	2	4996
car	2	4552
car	2	4941
car	2	4794
truck	4	4747
car	2	4022
van	2	4835
car	2	4025
truck	4	4750
car	2	4481
car	2	4809
truck	4	4353
truck	4	4023
truck	4	4031
car	2	4596
car	2	4442
van	2	5008
car	2	4209
car	2	4621
car	2	4238
car	2	4619
car	2	4641
truck	4	4520
car	2	4723
car	2	4319
car	2	4867
truck	4	4282
car	2	4943
car	2	4431
car	2	4687
van	2	4475
truck	4	4325
car	2	4329
car	2	4418
car	2	4741
car	2	4576
car	2	4061
van	2	4820
car	2	4055
car	2	4071
van	2	4906
car	2	4815
car	2	4057
van	2	4943
car	2	4844
car	2	4419
truck	4	4566
van	2	4149
car	2	4288
car	2	4809
car	2	4483
car	2	4326
truck	4	4142
truck	4	4248
van	2	4718
van	2	4718
truck	4	4110
car	2	4200
car	2	4364
car	2	4947
van	2	4189
car	2	4157
car	2	4738
truck	4	4044
car	2	4206
truck	4	4361
car	2	4907
car	2	4762
car	2	4386
van	2	4323
car	2	4493
car	2	4425
truck	4	4778
car	2	4564
car	2	4233
truck	4	4883
car	2	4207
car	2	4971
truck	4	4158
car	2	4717
truck	4	4996
car	2	4406
van	2	4854
car	2	4173
truck	4	4703
truck	4	4031
van	2	4069
car	2	4691
car	2	4889
car	2	4872
car	2	4294
car	2	4771
car	2	4862
car	2	4898
car	2	4894
car	2	4823
car	2	4910
car	2	4229
car	2	4137
car	2	4255
car	2	4192
van	2	4461
car	2	4638
car	2	4557
car	2	4881
car	2	4688
car	2	4801
car	2	4574
van	2	4275
truck	4	4040
car	2	4419
car	2	4990
truck	4	4257
car	2	4919
car	2	4614
car	2	4505
car	2	4035
car	2	4073
car	2	4925
car	2	4771
car	2	4670
truck	4	4652
car	2	4876
car	2	4039
car	2	4477
car	2	4433
car	2	4981
car	2	4054
car	2	4003
car	2	4086
truck	4	4264
van	2	4158
car	2	4739
car	2	4626
car	2	4458
car	2	4219
car	2	4329
car	2	4108
truck	4	4912
car	2	4226
truck	4	4781
car	2	4379
car	2	4707
car	2	4705
truck	4	4379
truck	4	4386
car	2	4923
truck	4	4143
car	2	4496
truck	4	4878
car	2	4989
car	2	4190
truck	4	4130
truck	4	4682
car	2	4901
car	2	4882
car	2	4187
car	2	4626
car	2	4262
van	2	4097
truck	4	4678
car	2	4551
car	2	4322
car	2	4541
car	2	4448
truck	4	4855
car	2	4032
truck	4	4661
truck	4	4649
car	2	4104
car	2	4892
car	2	4635
car	2	4450
truck	4	4482
car	2	4370
car	2	4057
car	2	4402
van	2	4933
van	2	4044
car	2	4886
car	2	4053
truck	4	4682
truck	4	4631
car	2	4432
truck	4	4964
car	2	4088
car	2	4699
car	2	4765
car	2	4942
car	2	4234
car	2	4375
truck	4	4143
car	2	4603
car	2	4629
truck	4	4513
van	2	4465
van	2	4499
truck	4	4144
truck	4	4481
car	2	4136
car	2	4271
truck	4	4129
car	2	4004
truck	4	4719
car	2	4122
van	2	4498
car	2	4625
car	2	4497
car	2	4131
car	2	4978
car	2	4837
truck	4	4876
truck	4	4459
truck	4	4243
van	2	4698
truck	4	4477
car	2	4363
truck	4	4719
truck	4	4766
car	2	4664
truck	4	4768
car	2	4218
car	2	4831
car	2	4012
van	2	4977
car	2	4089
car	2	4231
truck	4	4899
car	2	4976
car	2	4850
truck	4	4572
truck	4	4820
car	2	4228
car	2	4402
car	2	4216
truck	4	4331
car	2	4402
van	2	4046
car	2	4926
car	2	4283
van	2	4275
truck	4	4564
car	2	4841
car	2	4975
car	2	4306
car	2	4349
truck	4	5006
car	2	4050
car	2	4016
car	2	4963
car	2	4901
car	2	4910
car	2	4902
truck	4	4838
car	2	4124
car	2	4133
car	2	4907
van	2	4426
van	2	4119
car	2	4115
car	2	4119
car	2	4057
car	2	4007
car	2	4781
van	2	4566
car	2	4039
car	2	4068
van	2	4488
car	2	4762
car	2	4637
car	2	4623
car	2	4030
car	2	4978
car	2	4579
truck	4	4998
car	2	4268
car	2	4878
car	2	4075
car	2	4669
truck	4	4324
car	2	4894
car	2	4611
van	2	4557
car	2	4604
van	2	4813
car	2	4564
car	2	4985
car	2	4993
car	2	4473
car	2	4395
truck	4	4789
car	2	4070
truck	4	5000
car	2	4887
car	2	4011
car	2	4845
car	2	4251
car	2	4949
car	2	4430
car	2	4308
car	2	4559
car	2	4092
car	2	4738
car	2	4538
van	2	4024
van	2	4586
car	2	4411
car	2	4783
car	2	4502
car	2	4754
van	2	4452
car	2	4975
van	2	4138
truck	4	4892
truck	4	4823
car	2	4978
truck	4	4714
truck	4	4393
car	2	4877
car	2	4687
car	2	4718
car	2	4027
car	2	4962
car	2	4665
truck	4	4728
car	2	4018
car	2	4904
car	2	4228
truck	4	4785
car	2	4162
car	2	4253
van	2	4361
car	2	4243
car	2	4608
truck	4	4697
truck	4	4884
truck	4	4846
car	2	4151
car	2	4877
car	2	4062
car	2	4740
truck	4	4183
truck	4	4370
car	2	4494
car	2	4339
car	2	4136
car	2	5003
car	2	4333
car	2	4436
van	2	4385
car	2	4942
car	2	4023
van	2	4042
car	2	4647
car	2	4610
car	2	4319
car	2	4532
car	2	4866
car	2	4397
truck	4	4348
car	2	4857
car	2	4151
car	2	4518
car	2	4622
car	2	4338
truck	4	4757
van	2	4691
car	2	4981
car	2	4048
car	2	4781
car	2	4115
car	2	4412
car	2	4682
car	2	4298
car	2	4467
car	2	4604
car	2	4909
car	2	4111
car	2	4928
car	2	4483
truck	4	4852
car	2	4827
truck	4	4666
car	2	4692
car	2	4501
truck	4	4930
car	2	4778
truck	4	4672
van	2	4097
car	2	4033
car	2	4519
truck	4	4790
car	2	4390
car	2	4107
car	2	4482
car	2	4811
car	2	4580
car	2	4729
truck	4	4256
car	2	4204
car	2	4713
van	2	4120
car	2	4076
car	2	4620
van	2	4829
van	2	4865
car	2	4686
car	2	4448
truck	4	4484
van	2	4565
truck	4	4530
truck	4	4386
car	2	4085
car	2	4828
truck	4	4912
truck	4	4630
truck	4	4531
truck	4	4343
van	2	4084
van	2	4618
car	2	4234
truck	4	4025
car	2	4681
car	2	4141
truck	4	4144
van	2	4103
car	2	4456
car	2	4753
car	2	4858
car	2	4641
car	2	4297
car	2	4474
truck	4	4963
truck	4	4337
car	2	4440
car	2	4195
car	2	4005
car	2	4704
van	2	5004
car	2	4578
car	2	4560
car	2	4226
car	2	4968
car	2	4111
car	2	4101
van	2	4303
car	2	4679
car	2	4802
car	2	4546
car	2	4514
car	2	4789
van	2	4829
van	2	4484
car	2	4143
car	2	4410
car	2	4013
truck	4	4869
car	2	4815
car	2	4078
truck	4	4813
car	2	4208
car	2	4135
van	2	4725
truck	4	4556
truck	4	4800
truck	4	4562
car	2	4781
truck	4	4318
truck	4	4846
truck	4	4849
car	2	4409
car	2	4740
car	2	4089
car	2	4300
van	2	4953
car	2	4037
van	2	4336
van	2	4750
car	2	4171
car	2	4088
car	2	4538
van	2	4577
car	2	4211
van	2	4658
car	2	4064
car	2	4537
truck	4	4850
car	2	4559
van	2	4581
car	2	4886
car	2	4423
truck	4	4311
car	2	4622
truck	4	4854
car	2	4240
truck	4	4035
car	2	4774
truck	4	4490
car	2	4715
truck	4	4968
car	2	4621
car	2	4907
truck	4	4477
truck	4	4069
truck	4	4044
car	2	4566
car	2	4107
car	2	4176
van	2	4497
car	2	4668
car	2	4664
car	2	4328
car	2	4778
car	2	4368
truck	4	4108
truck	4	4419
van	2	4160
car	2	4684
car	2	4045
car	2	4481
car	2	4144
car	2	4409
truck	4	4073
truck	4	4154
car	2	4252
truck	4	4967
car	2	4059
van	2	4779
car	2	4660
truck	4	4204
truck	4	4327
car	2	4796
truck	4	4471
truck	4	4820
car	2	4733
truck	4	4914
truck	4	4530
car	2	4570
car	2	4418
car	2	4000
car	2	4597
car	2	4602
car	2	4222
car	2	4781
car	2	4326
truck	4	4021
car	2	4882
truck	4	4035
car	2	4753
truck	4	4954
car	2	4695
car	2	4627
car	2	4920
car	2	4204
truck	4	4838
car	2	4528
car	2	4540
truck	4	4327
car	2	4915
car	2	4252
van	2	4421
car	2	4988
car	2	4660
truck	4	4024
car	2	4798
truck	4	4654
car	2	4231
truck	4	4905
car	2	4162
truck	4	4892
van	2	4755
car	2	4005
car	2	4926
car	2	4018
car	2	4411
truck	4	4297
car	2	4061
car	2	4490
car	2	4431
car	2	4582
car	2	4161
car	2	4104
car	2	4624
car	2	4106
car	2	4129
car	2	4203
car	2	4737
car	2	4922
car	2	4475
truck	4	4083
car	2	4088
car	2	4717
car	2	4078
truck	4	4433
truck	4	4240
car	2	4920
truck	4	4391
car	2	4503
car	2	4246
truck	4	4602
car	2	4771
truck	4	4398
car	2	4237
car	2	4612
car	2	4322
van	2	4458
car	2	4193
car	2	4006
truck	4	4549
car	2	4266
car	2	4524
truck	4	4557
car	2	4588
van	2	4297
car	2	4000
car	2	4299
car	2	4606
car	2	4945
car	2	4647
car	2	4359
van	2	4571
truck	4	4788
car	2	4179
car	2	4483
truck	4	4901
car	2	4800
car	2	4399
van	2	4668
car	2	4171
car	2	4439
car	2	4468
car	2	4024
car	2	4491
truck	4	4272
car	2	4219
car	2	4950
car	2	4131
car	2	4170
car	2	4066
truck	4	4349
truck	4	4001
truck	4	4986
van	2	4612
car	2	4013
car	2	4325
truck	4	4945
car	2	4531
car	2	4939
car	2	4774
car	2	4629
car	2	4576
car	2	4363
van	2	4019
car	2	4887
truck	4	4328
truck	4	4949
truck	4	4515
van	2	4149
truck	4	4744
car	2	4658
truck	4	4966
truck	4	4089
car	2	4787
car	2	4684
car	2	4345
car	2	4086
car	2	4292
car	2	4507
car	2	4120
car	2	4024
van	2	4371
truck	4	4851
car	2	4273
car	2	4540
car	2	4973
car	2	4053
car	2	4550
van	2	4165
truck	4	4354
car	2	4298
car	2	4903
car	2	4265
van	2	4554
truck	4	4054
truck	4	4331
car	2	4774
car	2	4575
truck	4	4489
car	2	4139
van	2	4605
car	2	4526
van	2	4901
car	2	5000
van	2	4339
car	2	5009
truck	4	4040
car	2	4281
car	2	4581
car	2	4115
car	2	4940
truck	4	4846
car	2	4621
car	2	4601
car	2	4752
van	2	4722
truck	4	4621
van	2	4714
van	2	4078
truck	4	4810
car	2	4335
truck	4	4623
car	2	4516
van	2	4344
car	2	4639
car	2	4449
car	2	4286
truck	4	4742
car	2	4879
truck	4	4878
car	2	4722
car	2	4134
car	2	4111
car	2	4971
van	2	4381
car	2	4334
truck	4	4292
truck	4	4249
car	2	4393
car	2	4803
car	2	4739
car	2	4410
truck	4	4880
truck	4	4167
car	2	4351
car	2	4194
car	2	4033
car	2	4611
truck	4	4661
car	2	4912
car	2	4818
car	2	4120
truck	4	4935
car	2	4094
truck	4	4274
truck	4	4212
car	2	4608
car	2	4631
car	2	4932
car	2	4146
car	2	4072
car	2	4562
car	2	4676
car	2	4868
car	2	4248
car	2	4412
car	2	4239
car	2	4907
car	2	4508
car	2	4565
car	2	4982
van	2	4617
truck	4	4707
car	2	4029
car	2	4619
car	2	4055
van	2	4091
car	2	4338
van	2	4527
car	2	4421
truck	4	4593
van	2	4625
car	2	4033
truck	4	4589
car	2	4878
truck	4	4771
car	2	4088
truck	4	4764
car	2	4335
car	2	4965
car	2	4931
car	2	4897
truck	4	4676
truck	4	4695
car	2	4380
car	2	4172
car	2	4726
car	2	4578
van	2	4723
car	2	5008
truck	4	4422
truck	4	4853
van	2	4142
car	2	4095
truck	4	4811
car	2	4080
truck	4	4220
car	2	4379
van	2	4047
car	2	4725
truck	4	4468
car	2	4371
truck	4	4774
truck	4	4244
car	2	4969
car	2	4813
car	2	4278
truck	4	4797
car	2	4259
van	2	4002
car	2	4191
truck	4	4007
car	2	4313
car	2	4475
van	2	4283
car	2	4464
car	2	4562
car	2	4084
car	2	4430
car	2	4716
truck	4	4369
truck	4	4291
car	2	4835
truck	4	4603
car	2	4355
car	2	4559
van	2	4921
van	2	4792
car	2	4573
car	2	4406
car	2	4118
car	2	4929
van	2	4332
car	2	4415
truck	4	4831
car	2	4220
car	2	4273
car	2	4250
van	2	4499
car	2	4635
truck	4	4481
car	2	4715
car	2	4157
van	2	4440
car	2	4271
car	2	4749
car	2	4380
car	2	5001
car	2	4574
car	2	4860
truck	4	4814
car	2	4848
van	2	4115
truck	4	4650
truck	4	4813
truck	4	4371
van	2	4827
car	2	4606
car	2	4525
car	2	4380
truck	4	4640
truck	4	4287
car	2	4412
car	2	4124
car	2	4485
car	2	4849
car	2	4569
car	2	4160
car	2	4373
truck	4	4117
car	2	4104
car	2	4184
car	2	4482
car	2	4284
car	2	4055
car	2	4529
car	2	4844
truck	4	4740
car	2	4654
car	2	4701
truck	4	4275
truck	4	4912
car	2	4511
car	2	4895
van	2	4038
truck	4	4355
car	2	4691
truck	4	4713
car	2	4822
car	2	4672
truck	4	4077
car	2	4541
van	2	4487
car	2	4717
car	2	5006
car	2	4209
car	2	4321
truck	4	4129
truck	4	4394
car	2	4581
van	2	4728
truck	4	4598
car	2	4042
car	2	4575
car	2	4979
truck	4	4886
truck	4	4198
truck	4	5007
car	2	4956
car	2	4212
car	2	4800
car	2	4846
car	2	4327
car	2	4592
truck	4	4315
car	2	4081
car	2	4926
truck	4	4064
car	2	4917
car	2	4733
van	2	4887
van	2	4197
car	2	4787
car	2	4291
car	2	4413
car	2	4966
car	2	4871
car	2	4941
car	2	4452
car	2	4548
car	2	4232
car	2	4135
truck	4	4602
car	2	4662
truck	4	4600
car	2	4772
car	2	4128
car	2	4462
car	2	4102
truck	4	4371
car	2	4715
truck	4	4770
van	2	4873
truck	4	4680
truck	4	4443
car	2	4978
truck	4	4203
truck	4	4218
car	2	5007
car	2	4878
van	2	4057
van	2	4923
car	2	4243
car	2	4498
truck	4	4060
car	2	4087
car	2	4525
car	2	4853
van	2	4521
car	2	4976
car	2	4192
truck	4	4662
car	2	5000
car	2	4735
car	2	4590
car	2	4695
car	2	4572
car	2	4402
car	2	4739
car	2	4831
truck	4	4838
truck	4	4430
car	2	4560
car	2	4037
truck	4	4360
car	2	4489
car	2	4002
car	2	4330
car	2	4225
car	2	5008
truck	4	4923
car	2	4057
car	2	4479
car	2	4839
car	2	4681
car	2	4168
car	2	4381
car	2	4554
car	2	4645
truck	4	4731
car	2	4167
truck	4	4264
van	2	4746
van	2	4353
car	2	4734
car	2	4206
car	2	4791
car	2	4906
van	2	4942
car	2	4229
car	2	4824
truck	4	4467
truck	4	4150
car	2	5000
car	2	4609
van	2	4394
car	2	4576
car	2	4031
car	2	4876
truck	4	4405
truck	4	4209
car	2	4417
car	2	4526
car	2	4710
car	2	4501
car	2	4048
truck	4	4807
truck	4	4086
truck	4	4252
van	2	4930
truck	4	4570
car	2	4436
car	2	4997
truck	4	4574
car	2	4238
truck	4	4521
car	2	4416
car	2	4907
car	2	4302
car	2	4454
car	2	4893
car	2	4734
car	2	4153
car	2	4819
car	2	4263
truck	4	4597
car	2	4722
truck	4	4279
truck	4	4253
car	2	4660
truck	4	4809
car	2	4089
van	2	4902
van	2	4771
car	2	4506
car	2	4895
truck	4	4977
car	2	4985
car	2	4953
car	2	4504
car	2	4941
car	2	4935
car	2	5001
car	2	4709
van	2	4486
truck	4	4915
car	2	4873
car	2	4424
car	2	4543
car	2	4318
car	2	4821
car	2	4468
car	2	4247
car	2	4671
car	2	4333
truck	4	4179
truck	4	4660
car	2	4793
van	2	4795
truck	4	4830
car	2	4693
car	2	4380
car	2	4580
car	2	4913
car	2	4652
van	2	4872
car	2	4310
car	2	4021
car	2	4941
truck	4	4363
car	2	4977
car	2	4989
car	2	4869
car	2	4978
car	2	4320
car	2	4341
car	2	4594
car	2	4869
van	2	4229
car	2	4936
car	2	4735
car	2	4559
van	2	4779
car	2	4097
car	2	4797
car	2	4038
truck	4	4759
car	2	4047
truck	4	4327
car	2	4751
car	2	4121
car	2	4096
car	2	4899
truck	4	4189
car	2	4688
car	2	4335
truck	4	4131
truck	4	4032
van	2	4676
car	2	4822
car	2	4586
van	2	4973
car	2	4984
car	2	4283
car	2	4296
car	2	4169
car	2	4101
car	2	4577
car	2	4897
car	2	4202
car	2	4682
car	2	4899
van	2	4374
truck	4	4015
car	2	4994
car	2	4131
car	2	4025
truck	4	4433
car	2	4366
truck	4	4530
car	2	4224
car	2	4297
car	2	4254
car	2	4970
car	2	4844
truck	4	4746
car	2	4252
car	2	4749
car	2	4560
truck	4	4495
car	2	4876
truck	4	4385
truck	4	4213
car	2	4169
car	2	4384
truck	4	4941
truck	4	4465
car	2	4187
car	2	4101
car	2	4327
truck	4	4262
car	2	4368
car	2	4514
car	2	4646
car	2	4519
truck	4	4232
car	2	4539
car	2	4460
car	2	4366
car	2	4589
van	2	4150
car	2	4906
car	2	4287
car	2	4505
car	2	4762
car	2	4668
car	2	4414
car	2	4535
truck	4	4807
truck	4	4084
car	2	4884
truck	4	4492
car	2	4063
car	2	4459
car	2	4128
car	2	5007
car	2	4494
truck	4	4813
truck	4	4714
truck	4	4938
car	2	4265
van	2	4346
car	2	4874
truck	4	4005
van	2	4683
car	2	4777
car	2	4627
car	2	4105
van	2	4168
car	2	4670
truck	4	4842
car	2	4771
van	2	4909
car	2	4108
van	2	4869
car	2	4568
car	2	4045
car	2	4848
car	2	4574
car	2	4805
car	2	4820
truck	4	4826
truck	4	4466
truck	4	4382
car	2	4899
car	2	4899
van	2	4302
truck	4	4313
car	2	4136
car	2	4349
car	2	4870
car	2	4397
truck	4	4125
car	2	4734
car	2	4410
van	2	4859
car	2	4647
truck	4	4126
van	2	4692
car	2	4556
car	2	4714
car	2	4107
truck	4	4184
car	2	4968
car	2	4051
car	2	4661
truck	4	4445
car	2	4426
car	2	4098
car	2	4733
car	2	4428
car	2	4394
car	2	4042
car	2	4354
car	2	4924
car	2	4618
car	2	4996
car	2	4884
van	2	4374
car	2	4869
truck	4	4187
car	2	4457
van	2	4346
truck	4	4466
car	2	4334
truck	4	4019
car	2	4736
van	2	4586
truck	4	4072
car	2	4535
car	2	4192
car	2	4994
car	2	4291
car	2	4265
car	2	4731
car	2	4036
car	2	4505
car	2	4371
truck	4	4236
car	2	4341
